path,line,kind,context
Bots/handlers/service_orders_workspace.py,1415,remote_flow,"if text(order.get(""workflow_profile_code"")) == NEW_REMOTE_PROFILE:"
Bots/handlers/service_orders_workspace.py,1426,remote_write,asset = create_remote_asset(
Bots/handlers/service_orders_workspace.py,1432,remote_write,result = record_remote_movement(
Bots/handlers/service_orders_workspace.py,1440,remote_flow,"cur.execute(""UPDATE remote_order_details SET resident_asset_id = ?, updated_at = ? WHERE service_order_id = ?"", (int(asset[""id""]), __import__('datetime').datetime.now().strftime('%Y-%m-%d %H:%M:%S'), int(order[""id""])))"
Bots/handlers/service_orders_workspace.py,1450,remote_flow,from service_orders_core import confirm_order_step
Bots/handlers/service_orders_workspace.py,1452,remote_flow,"return confirm_order_step(order_id=int(order[""id""]), step_code=""REMOTE_PROGRAMMED"", actor_id=user_id, note=""Перепрошивка выполнена."", source_context=""service_orders_workspace"")"
Bots/handlers/service_orders_workspace.py,1460,remote_flow,"row = cur.execute(""SELECT resident_asset_id FROM remote_order_details WHERE service_order_id = ?"", (int(order[""id""]),)).fetchone()"
Bots/handlers/service_orders_workspace.py,1463,remote_write,result = record_remote_movement(
Bots/handlers/service_orders_workspace.py,1586,remote_flow,"tr(lang, ""issue_new""): ""issue_new"","
Bots/handlers/service_orders_workspace.py,1635,remote_flow,"elif action == ""issue_new"":"
Bots/handlers/service_orders_workspace.py,1636,remote_flow,"issue_new_remotes_from_batch(service_order_id=int(order[""id""]), actor_id=user_id)"
Bots/handlers/service_orders_workspace.py,1696,remote_flow,"async def handle_service_orders_text(update: Update, user_states: dict, user_id: int, message_text: str, *, lang: str, user_mode: str | None) -> bool:"
Bots/parking_bot.py,1114,debt_check,"""Здесь будут начисления, оплаты и задолженность."","
cashier_journal.py,773,debt_check,FROM charges
cashier_journal.py,788,debt_check,FROM charges
cashier_journal.py,803,debt_check,"def allocated_amount_for_charge(cur, charge_id):"
cashier_journal.py,804,debt_check,"if not table_exists(cur, ""payment_allocations""):"
cashier_journal.py,807,debt_check,"cols = table_columns(cur, ""payment_allocations"")"
cashier_journal.py,808,debt_check,"amount_col = ""amount"" if ""amount"" in cols else (""allocated_amount"" if ""allocated_amount"" in cols else None)"
cashier_journal.py,813,debt_check,"f""SELECT COALESCE(SUM({amount_col}), 0) FROM payment_allocations WHERE charge_id = ?"","
cashier_journal.py,820,debt_check,"if not table_exists(cur, ""payment_allocations""):"
cashier_journal.py,823,debt_check,"return insert_dynamic(cur, ""payment_allocations"", {"
cashier_journal.py,827,debt_check,"""allocated_amount"": float(amount),"
cashier_journal.py,1017,debt_check,"available = max(0.0, float(charge[""amount""] or 0) - allocated_amount_for_charge(cur, charge_id))"
cashier_journal.py,1130,debt_check,"print(""Остаток кассы:"", money(new_balance), ""UAH"")"
cashier_journal.py,1221,debt_check,"print(""Остаток кассы:"", money(new_balance), ""UAH"")"
cashier_journal.py,1593,debt_check,"ws2.append([""Касса"", ""Название"", ""Валюта"", ""Остаток""])"
cashier_journal.py,1601,debt_check,"ws3.append([""Касса"", ""Код статьи"", ""Базовый сервис"", ""Остаток""])"
cashier_v2_core.py,170,debt_check,"""payment_allocations"","
cashier_v2_core.py,176,debt_check,"""cashier_reconciliation_cases"","
cashier_v2_core.py,327,debt_check,"cols = table_columns(cur, ""payment_allocations"")"
cashier_v2_core.py,330,debt_check,"if ""allocated_amount"" in cols:"
cashier_v2_core.py,331,debt_check,"return ""allocated_amount"""
cashier_v2_core.py,355,debt_check,"if not table_exists(cur, ""charges"") or not table_exists(cur, ""payment_allocations""):"
cashier_v2_core.py,470,debt_check,"COALESCE(SUM(pa.{allocation_col}), 0) AS allocated_amount"
cashier_v2_core.py,471,debt_check,FROM charges c
cashier_v2_core.py,473,debt_check,LEFT JOIN payment_allocations pa ON pa.charge_id = c.id
cashier_v2_core.py,487,debt_check,"item[""allocated_amount""] = float(item[""allocated_amount""] or 0)"
cashier_v2_core.py,488,debt_check,"item[""outstanding_amount""] = round("
cashier_v2_core.py,489,debt_check,"max(0.0, item[""charge_amount""] - item[""allocated_amount""]),"
cashier_v2_core.py,689,debt_check,"""payment_allocations"","
cashier_v2_core.py,694,debt_check,"""allocated_amount"": amount,"
cashier_v2_core.py,823,debt_check,"""payment_allocations"","
cashier_v2_core.py,828,debt_check,"""allocated_amount"": amount,"
cashier_v2_core.py,1218,debt_check,"""amount_expected"": charge[""outstanding_amount""],"
cashier_v2_core.py,1233,debt_check,"amount = float(amount_overrides.get(apartment_no, charge[""outstanding_amount""]))"
cashier_v2_core.py,1234,debt_check,"if amount <= 0 or amount > float(charge[""outstanding_amount""]) + 0.00001:"
cashier_v2_core.py,1237,debt_check,"f""{money(charge['outstanding_amount'])} грн."""
cashier_v2_core.py,1268,debt_check,"""amount_expected"": charge[""outstanding_amount""],"
cashier_v2_core.py,1413,debt_check,"""SELECT COUNT(*) FROM cashier_reconciliation_cases WHERE case_status = 'OPEN'"""
CHECK_guard_sandbox_service_orders.py,41,remote_flow,"WORKSPACE = BOTS_DIR / ""handlers"" / ""service_orders_workspace.py"""
CHECK_guard_sandbox_service_orders.py,240,remote_flow,"""service_orders_workspace"","
CHECK_guard_sandbox_service_orders.py,241,remote_flow,"""handle_service_orders_text"","
CHECK_guard_sandbox_service_orders.py,245,remote_flow,"""remote_requests"","
CHECK_guard_sandbox_service_orders.py,280,remote_flow,"""service_orders"","
CHECK_guard_sandbox_service_orders.py,283,remote_flow,"""remote_order_details"","
CHECK_guard_sandbox_service_orders.py,285,remote_flow,"""remote_requests"","
CHECK_guard_sandbox_service_orders.py,330,remote_flow,"""service_orders"","
CHECK_guard_sandbox_service_orders.py,374,remote_flow,"""remote_requests"","
CHECK_guard_sandbox_service_orders.py,442,remote_flow,"say(""  - If 'service_orders_workspace' / 'handle_service_orders_text' is absent from PATCHED source,"")"
CHECK_guard_sandbox_service_orders.py,444,remote_flow,"say(""  - If it is present, but the screen still falls back to old 'remote_requests',"")"
CHECK_guard_sandbox_service_orders.py,445,remote_flow,"say(""    inspect roles/permissions for resource=service_orders, action=VIEW,"")"
CHECK_guard_sandbox_service_orders.py,456,remote_flow,"report_path = LOG_DIR / f""guard_sandbox_service_orders_diagnosis_{stamp}.txt"""
CHECK_guard_sandbox_service_orders_v2.py,43,remote_flow,"WORKSPACE = BOTS_DIR / ""handlers"" / ""service_orders_workspace.py"""
CHECK_guard_sandbox_service_orders_v2.py,211,remote_flow,"""service_orders_workspace"","
CHECK_guard_sandbox_service_orders_v2.py,212,remote_flow,"""handle_service_orders_text"","
CHECK_guard_sandbox_service_orders_v2.py,216,remote_flow,"""remote_requests"","
CHECK_guard_sandbox_service_orders_v2.py,238,remote_flow,"say(f""service_orders_workspace.py: {len(workspace_source.splitlines())} lines"")"
CHECK_guard_sandbox_service_orders_v2.py,240,remote_flow,"""def handle_service_orders_text"","
CHECK_guard_sandbox_service_orders_v2.py,264,remote_flow,"""service_orders"","
CHECK_guard_sandbox_service_orders_v2.py,267,remote_flow,"""remote_order_details"","
CHECK_guard_sandbox_service_orders_v2.py,269,remote_flow,"""remote_requests"","
CHECK_guard_sandbox_service_orders_v2.py,314,remote_flow,"""service_orders"","
CHECK_guard_sandbox_service_orders_v2.py,358,remote_flow,"""remote_requests"","
CHECK_guard_sandbox_service_orders_v2.py,426,remote_flow,"say(""  1) Whether the runtime-patched parking_bot imports and calls service_orders_workspace."")"
CHECK_guard_sandbox_service_orders_v2.py,429,remote_flow,"say(""  4) Whether roles/permissions permit service_orders VIEW for REMOTE / ACCESS."")"
CHECK_guard_sandbox_service_orders_v2.py,437,remote_flow,"report_path = LOG_DIR / f""guard_sandbox_service_orders_diagnosis_v2_{stamp}.txt"""
CHECK_phone_barrier_access_operational_sandbox.py,65,debt_check,"print(""Warnings:"", cur.execute(""SELECT COUNT(*) FROM access_debt_warnings"").fetchone()[0])"
CHECK_phone_barrier_access_sandbox_schema.py,119,debt_check,"""SELECT COUNT(*) FROM access_debt_warnings"""
CHECK_profile_verification_terminology_v2.py,16,remote_flow,"service = ROOT / ""Bots"" / ""handlers"" / ""service_orders_workspace.py"""
CHECK_service_code_compatibility_phone_v2.py,31,remote_flow,"core = ROOT / ""service_orders_core.py"""
CHECK_service_code_compatibility_phone_v2.py,33,remote_flow,"workspace = ROOT / ""Bots"" / ""handlers"" / ""service_orders_workspace.py"""
CHECK_service_code_compatibility_phone_v2.py,97,debt_check,"SELECT interest_number, interest_status, amount_due_snapshot, payment_notice_id"
CHECK_service_code_compatibility_phone_v2.py,98,remote_flow,FROM service_order_interests
commercial_contracts.py,6,debt_check,- считает задолженность по общему charges/payment_allocations ledger;
commercial_contracts.py,54,debt_check,"""SUSPENDED_DEBT"","
commercial_contracts.py,72,debt_check,class ContractDebt:
commercial_contracts.py,78,debt_check,outstanding_amount: float
commercial_contracts.py,79,debt_check,access_blocking_outstanding_amount: float
commercial_contracts.py,81,debt_check,days_overdue: int
commercial_contracts.py,82,debt_check,overdue_charge_ids: list[int]
commercial_contracts.py,86,debt_check,def has_debt(self) -> bool:
commercial_contracts.py,87,debt_check,return self.outstanding_amount > 0.00001
commercial_contracts.py,90,debt_check,def has_access_blocking_debt(self) -> bool:
commercial_contracts.py,91,debt_check,return self.access_blocking_outstanding_amount > 0.00001
commercial_contracts.py,142,debt_check,# v_commercial_contract_charge_debt / v_commercial_contract_debt_summary.
commercial_contracts.py,159,debt_check,"""v_commercial_contract_charge_debt"","
commercial_contracts.py,160,debt_check,"""v_commercial_contract_debt_summary"","
commercial_contracts.py,190,debt_check,"c.warning_days_overdue,"
commercial_contracts.py,191,debt_check,"c.suspension_candidate_days_overdue,"
commercial_contracts.py,218,debt_check,"c.warning_days_overdue,"
commercial_contracts.py,219,debt_check,c.suspension_candidate_days_overdue
commercial_contracts.py,245,debt_check,"blocks_phone_access_on_debt,"
commercial_contracts.py,316,debt_check,def calculate_contract_debt(
commercial_contracts.py,321,debt_check,) -> ContractDebt:
commercial_contracts.py,334,debt_check,"allocated_amount,"
commercial_contracts.py,335,debt_check,"outstanding_amount,"
commercial_contracts.py,336,debt_check,blocks_phone_access_on_debt
commercial_contracts.py,337,debt_check,FROM v_commercial_contract_charge_debt
commercial_contracts.py,339,debt_check,AND outstanding_amount > 0.00001
commercial_contracts.py,344,debt_check,"outstanding = sum(float(row[""outstanding_amount""] or 0) for row in rows)"
commercial_contracts.py,347,debt_check,"if int(row[""blocks_phone_access_on_debt""] or 0) == 1"
commercial_contracts.py,349,debt_check,blocking_outstanding = sum(
commercial_contracts.py,350,debt_check,"float(row[""outstanding_amount""] or 0)"
commercial_contracts.py,360,debt_check,"days_overdue = max((current_date - first_due).days, 0) if first_due else 0"
commercial_contracts.py,362,debt_check,overdue_ids = []
commercial_contracts.py,367,debt_check,"overdue_ids.append(int(row[""charge_id""]))"
commercial_contracts.py,368,debt_check,"if int(row[""blocks_phone_access_on_debt""] or 0) == 1:"
commercial_contracts.py,371,debt_check,return ContractDebt(
commercial_contracts.py,377,debt_check,"outstanding_amount=round(outstanding, 2),"
commercial_contracts.py,378,debt_check,"access_blocking_outstanding_amount=round(blocking_outstanding, 2),"
commercial_contracts.py,380,debt_check,"days_overdue=days_overdue,"
commercial_contracts.py,381,debt_check,"overdue_charge_ids=overdue_ids,"
commercial_contracts.py,404,debt_check,"debt = calculate_contract_debt(conn, contract_id, on_date=on_date)"
commercial_contracts.py,407,debt_check,if not debt.has_debt:
commercial_contracts.py,410,debt_check,due = parse_iso_date(debt.first_open_due_date)
commercial_contracts.py,418,debt_check,"suspension_days = int(contract.get(""suspension_candidate_days_overdue"") or 0)"
commercial_contracts.py,419,debt_check,"warning_days = int(contract.get(""warning_days_overdue"") or 0)"
commercial_contracts.py,423,debt_check,debt.has_access_blocking_debt
commercial_contracts.py,439,debt_check,"debt: ContractDebt,"
commercial_contracts.py,448,debt_check,"""WARNING"": ""⚠️ Предупреждение о задолженности"","
commercial_contracts.py,450,debt_check,"""ACCESS_RESTORED"": ""✅ Задолженность погашена"","
commercial_contracts.py,464,debt_check,"""Задолженность по договору погашена."","
commercial_contracts.py,471,debt_check,"f""Текущая задолженность: {money(debt.outstanding_amount)} грн."","
commercial_contracts.py,474,debt_check,if debt.first_open_due_date:
commercial_contracts.py,475,debt_check,"lines.append(f""Самый ранний срок оплаты: {debt.first_open_due_date}."")"
commercial_contracts.py,477,debt_check,if debt.days_overdue > 0:
commercial_contracts.py,478,debt_check,"lines.append(f""Просрочка: {debt.days_overdue} дн."")"
commercial_contracts.py,488,debt_check,"""Просим погасить задолженность. """
commercial_contracts.py,489,debt_check,"""При дальнейшем непогашении может быть рассмотрено """
commercial_contracts.py,495,debt_check,"f""Задолженность по условиям, связанным с доступом: """
commercial_contracts.py,496,debt_check,"f""{money(debt.access_blocking_outstanding_amount)} грн."","
commercial_contracts.py,513,debt_check,Один тип сообщения одному получателю один раз на один долг/срок.
commercial_contracts.py,562,debt_check,"debt: ContractDebt,"
commercial_contracts.py,576,remote_write,INSERT INTO commercial_access_actions (
commercial_contracts.py,582,debt_check,"debt_amount_snapshot,"
commercial_contracts.py,583,debt_check,"days_overdue_snapshot,"
commercial_contracts.py,595,debt_check,"float(debt.outstanding_amount),"
commercial_contracts.py,596,debt_check,"int(debt.days_overdue),"
commercial_contracts.py,617,remote_write,UPDATE commercial_access_phones
commercial_contracts.py,641,debt_check,"debt: ContractDebt,"
commercial_contracts.py,650,debt_check,"first_due_date=debt.first_open_due_date,"
commercial_contracts.py,655,debt_check,"message_text = build_notification_text(contract, debt, notification_type)"
commercial_contracts.py,666,debt_check,"debt_amount_snapshot,"
commercial_contracts.py,667,debt_check,"days_overdue_snapshot,"
commercial_contracts.py,680,debt_check,debt.access_blocking_charge_ids
commercial_contracts.py,682,debt_check,"else debt.overdue_charge_ids,"
commercial_contracts.py,685,debt_check,"float(debt.outstanding_amount),"
commercial_contracts.py,686,debt_check,"int(debt.days_overdue),"
commercial_contracts.py,701,debt_check,"field_name=""notification_type,status,debt_amount_snapshot"","
commercial_contracts.py,705,debt_check,"f""{money(debt.outstanding_amount)}"""
commercial_contracts.py,713,debt_check,"""days_overdue"": debt.days_overdue,"
commercial_contracts.py,749,debt_check,"debt = calculate_contract_debt(conn, contract_id, on_date=on_date)"
commercial_contracts.py,763,debt_check,"""debt"": asdict(debt),"
commercial_contracts.py,773,debt_check,# Долг погашен: не надо автоматически «включать GSM».
commercial_contracts.py,775,debt_check,if not debt.has_debt:
commercial_contracts.py,778,debt_check,"if current_status == ""SUSPENDED_DEBT"":"
commercial_contracts.py,787,debt_check,"debt=debt,"
commercial_contracts.py,789,debt_check,"""Задолженность погашена. """
commercial_contracts.py,808,debt_check,"""Долг погашен. Физическое восстановление """
commercial_contracts.py,819,debt_check,"""reason"": ""Задолженность погашена до ручного отключения."","
commercial_contracts.py,826,debt_check,"reason=""Задолженность погашена до ручного отключения."","
commercial_contracts.py,837,debt_check,"debt=debt,"
commercial_contracts.py,854,debt_check,# Она будет видна оператору как долг без Telegram-привязки.
commercial_contracts.py,867,debt_check,"debt=debt,"
commercial_contracts.py,884,debt_check,# который договор явно разрешает блокировать при долге.
commercial_contracts.py,885,debt_check,"if stage == ""ACCESS_SUSPENSION_NOTICE"" and debt.has_access_blocking_debt:"
commercial_contracts.py,888,debt_check,"if status in {""CLOSED"", ""MANUAL_BLOCK"", ""SUSPENDED_DEBT""}:"
commercial_contracts.py,906,debt_check,"""Просроченная задолженность по условиям договора, """
commercial_contracts.py,916,debt_check,"debt=debt,"
commercial_contracts.py,943,debt_check,"""debt"": debt.outstanding_amount,"
commercial_contracts.py,956,debt_check,"""reason"": ""Просроченная задолженность: уведомление-предупреждение."","
commercial_contracts.py,963,debt_check,"reason=""Просроченная задолженность: уведомление-предупреждение."","
commercial_contracts.py,1001,debt_check,"a.debt_amount_snapshot,"
commercial_contracts.py,1002,debt_check,"a.days_overdue_snapshot,"
commercial_contracts.py,1049,debt_check,"debt_amount_snapshot,"
commercial_contracts.py,1050,debt_check,days_overdue_snapshot
commercial_contracts.py,1064,remote_write,UPDATE commercial_access_actions
commercial_contracts.py,1091,debt_check,"new_phone_status = ""SUSPENDED_DEBT"""
commercial_contracts.py,1113,remote_write,UPDATE commercial_access_actions
commercial_contracts.py,1158,debt_check,"debt = plan[""debt""]"
commercial_contracts.py,1163,debt_check,"f""Долг: {money(debt['outstanding_amount'])} грн"","
commercial_contracts.py,1164,debt_check,"f""Долг, блокирующий доступ: {money(debt['access_blocking_outstanding_amount'])} грн"","
commercial_contracts.py,1165,debt_check,"f""Просрочка: {debt['days_overdue']} дн."","
commercial_contracts.py,1234,debt_check,"description=""Поставить в очередь Telegram-уведомления по долгам КП."""
create_clean_live_sandbox.py,101,remote_flow,"""service_orders"","
create_clean_live_sandbox.py,222,remote_write,INSERT INTO access_user_roles (
create_clean_live_sandbox.py,341,remote_flow,"""services"": ROOT / ""migrate_service_orders_and_fulfillment.py"","
create_clean_live_sandbox.py,400,remote_flow,"""service_orders"","
create_isolated_live_sandbox_v2.py,9,debt_check,- сохраняет исторический базовый остаток и существующие операции osbb_test.db
create_isolated_live_sandbox_v2.py,101,remote_flow,"""service_orders"","
create_isolated_live_sandbox_v2.py,222,remote_write,INSERT INTO access_user_roles (
create_isolated_live_sandbox_v2.py,335,remote_flow,"""services"": ROOT / ""migrate_service_orders_and_fulfillment.py"","
create_isolated_live_sandbox_v2.py,396,remote_flow,"""service_orders"","
CREATE_TEST_PAYMENT_FOR_OPEN_SERVICE_ORDER.py,53,remote_flow,"order_columns = table_columns(conn, ""service_orders"")"
CREATE_TEST_PAYMENT_FOR_OPEN_SERVICE_ORDER.py,56,debt_check,"""amount_due_snapshot"","
CREATE_TEST_PAYMENT_FOR_OPEN_SERVICE_ORDER.py,66,remote_flow,"""service_orders schema is incompatible: missing """
CREATE_TEST_PAYMENT_FOR_OPEN_SERVICE_ORDER.py,78,remote_flow,FROM service_orders
CREATE_TEST_PAYMENT_FOR_OPEN_SERVICE_ORDER.py,87,debt_check,"due = float(order[""amount_due_snapshot""] or 0)"
CREATE_TEST_PAYMENT_FOR_OPEN_SERVICE_ORDER.py,90,debt_check,"""The open order has no positive amount_due_snapshot; """
FIND_actual_service_order_state.py,11,remote_flow,3) finds databases that really contain service_orders;
FIND_actual_service_order_state.py,195,remote_flow,"""service_orders_count"": None,"
FIND_actual_service_order_state.py,196,remote_flow,"""remote_requests_count"": None,"
FIND_actual_service_order_state.py,207,remote_flow,"if ""service_orders"" in tables:"
FIND_actual_service_order_state.py,208,remote_flow,"result[""service_orders_count""] = count_rows(conn, ""service_orders"")"
FIND_actual_service_order_state.py,209,remote_flow,"if ""remote_requests"" in tables:"
FIND_actual_service_order_state.py,210,remote_flow,"result[""remote_requests_count""] = count_rows(conn, ""remote_requests"")"
FIND_actual_service_order_state.py,225,remote_flow,"if ""service_orders"" not in tables:"
FIND_actual_service_order_state.py,236,remote_flow,"""service_orders"","
FIND_actual_service_order_state.py,300,remote_flow,"if ""remote_order_details"" in tables:"
FIND_actual_service_order_state.py,303,remote_flow,"""remote_order_details"","
FIND_actual_service_order_state.py,336,remote_flow,"if item[""ok""] and ""service_orders"" in item[""tables""]"
FIND_actual_service_order_state.py,348,remote_flow,"f""service_orders={item['service_orders_count']!r} | """
FIND_actual_service_order_state.py,349,remote_flow,"f""remote_requests={item['remote_requests_count']!r} | """
FIND_actual_service_order_state.py,358,remote_flow,"""No database below this project contains the service_orders table. """
FIND_actual_service_order_state.py,366,remote_flow,"if int(item[""service_orders_count""] or 0) > 0"
FIND_actual_service_order_state.py,384,remote_flow,"ROOT / ""Bots"" / ""handlers"" / ""service_orders_workspace.py"","
FIX_live_services_sandbox_payment_schema.py,19,remote_flow,via service_orders.
FIX_live_services_sandbox_payment_schema.py,158,remote_flow,def map_from_service_orders(conn: sqlite3.Connection) -> int:
FIX_live_services_sandbox_payment_schema.py,160,remote_flow,Fallback mapping for a service-order sandbox: use service_orders itself.
FIX_live_services_sandbox_payment_schema.py,163,remote_flow,"if not table_exists(conn, ""service_orders""):"
FIX_live_services_sandbox_payment_schema.py,164,remote_flow,"emit(""INFO: table service_orders is absent; skip fallback mapping."")"
FIX_live_services_sandbox_payment_schema.py,167,remote_flow,"order_columns = columns(conn, ""service_orders"")"
FIX_live_services_sandbox_payment_schema.py,179,remote_flow,FROM service_orders AS o
FIX_live_services_sandbox_payment_schema.py,191,remote_flow,FROM service_orders AS o
FIX_live_services_sandbox_payment_schema.py,200,remote_flow,"emit(f""Mapped via service_orders fallback: {changed} payment row(s)."")"
FIX_live_services_sandbox_payment_schema.py,205,remote_flow,"if not table_exists(conn, ""service_orders""):"
FIX_live_services_sandbox_payment_schema.py,206,remote_flow,"raise RuntimeError(""Missing service_orders; wrong database selected."")"
FIX_live_services_sandbox_payment_schema.py,211,remote_flow,FROM service_orders
FIX_live_services_sandbox_payment_schema.py,305,remote_flow,"if not table_exists(conn, ""service_orders""):"
FIX_live_services_sandbox_payment_schema.py,307,remote_flow,"""Wrong database: table service_orders is missing. """
FIX_live_services_sandbox_payment_schema.py,324,remote_flow,map_from_service_orders(conn)
fix_source_ref_schema.py,6,remote_flow,1. Reads Bots\handlers\service_orders_workspace.py.
fix_source_ref_schema.py,30,remote_flow,"HANDLER_PATH = PROJECT_ROOT / ""Bots"" / ""handlers"" / ""service_orders_workspace.py"""
import_ohorona_sheet1_payments.py,389,debt_check,"allocations_table = pick_table(cur, ""payment_allocations"", ""service_payment_allocations"")"
import_ohorona_to_cashbox.py,892,debt_check,"help=""Подтверждённый остаток кассы после исторического периода. Создаёт отдельную операцию сверки."","
import_ohorona_to_cashbox.py,897,debt_check,"help=""Касса, для которой применяется подтверждённый остаток."","
manage_staff_access.py,169,remote_flow,"(""remote_requests"", ""ISSUE""),"
manage_staff_access.py,226,remote_write,UPDATE access_user_roles
manage_staff_access.py,232,remote_write,INSERT INTO access_user_roles (
manage_staff_access.py,271,remote_write,UPDATE access_user_permissions
manage_staff_access.py,277,remote_write,INSERT INTO access_user_permissions (
manage_staff_access.py,297,remote_write,INSERT INTO access_audit_log (
manage_staff_access_v2.py,169,remote_flow,"(""remote_requests"", ""ISSUE""),"
manage_staff_access_v2.py,226,remote_write,UPDATE access_user_roles
manage_staff_access_v2.py,232,remote_write,INSERT INTO access_user_roles (
manage_staff_access_v2.py,271,remote_write,UPDATE access_user_permissions
manage_staff_access_v2.py,277,remote_write,INSERT INTO access_user_permissions (
manage_staff_access_v2.py,297,remote_write,INSERT INTO access_audit_log (
parking_billing_statement.py,173,debt_check,"allocations_table = pick_table(cur, ""payment_allocations"", ""service_payment_allocations"")"
parking_billing_statement.py,218,debt_check,"charge[""allocated_amount""] = allocated"
parking_billing_statement.py,232,debt_check,"payment[""allocated_amount""] = allocated"
parking_billing_statement.py,233,debt_check,"payment[""unallocated_amount""] = amount - allocated"
parking_billing_statement.py,288,debt_check,"debt_rows = [x for x in rows if x[""balance""] > 0.01]"
parking_billing_statement.py,301,debt_check,"lines.append(f""Debtors                 : {len(debt_rows)}"")"
parking_billing_statement.py,315,debt_check,"status = ""DEBT"""
parking_billing_statement.py,333,debt_check,"lines.append(""DEBTORS"")"
parking_billing_statement.py,335,debt_check,"lines.append(""apt | debt | charged | paid"")"
parking_billing_statement.py,338,debt_check,if not debt_rows:
parking_billing_statement.py,341,debt_check,"for item in sorted(debt_rows, key=lambda x: (-x[""balance""], apt_sort_key(x[""apartment_number""]))):"
parking_billing_statement.py,402,debt_check,"f""allocated={money(ch.get('allocated_amount', 0))} | """
parking_billing_statement.py,416,debt_check,"f""allocated={money(p.get('allocated_amount', 0))} | """
parking_billing_statement.py,417,debt_check,"f""unallocated={money(p.get('unallocated_amount', 0))} | """
phone_barrier_access_core.py,17,debt_check,- debt warnings;
phone_barrier_access_core.py,21,debt_check,"All prices and debt-deactivation terms are data, never hard-coded in workflows."
phone_barrier_access_core.py,45,debt_check,"POLICY_DEBT_GRACE_DAYS = ""PHONE_ACCESS_DEBT_GRACE_DAYS"""
phone_barrier_access_core.py,48,debt_check,"POLICY_DEFAULT_PARKING_DEBT_MODE = ""PHONE_ACCESS_DEFAULT_PARKING_DEBT_MODE"""
phone_barrier_access_core.py,136,debt_check,"""access_debt_warnings"","
phone_barrier_access_core.py,315,debt_check,"'DEBT_WARNING', 'DEACTIVATING', 'DEACTIVATED_FOR_DEBT',"
phone_barrier_access_core.py,318,debt_check,parking_debt_check_mode TEXT NOT NULL DEFAULT 'MANUAL_REVIEW'
phone_barrier_access_core.py,319,debt_check,CHECK(parking_debt_check_mode IN (
phone_barrier_access_core.py,324,debt_check,"parking_debt_check_note TEXT,"
phone_barrier_access_core.py,325,debt_check,"parking_debt_mode_set_by TEXT,"
phone_barrier_access_core.py,326,debt_check,"parking_debt_mode_set_at TEXT,"
phone_barrier_access_core.py,363,debt_check,"'PENDING_ACTIVATION', 'ACTIVE', 'SUSPENDED_FOR_DEBT',"
phone_barrier_access_core.py,364,debt_check,"'DEACTIVATED_FOR_DEBT', 'DEACTIVATED_MANUAL',"
phone_barrier_access_core.py,402,debt_check,"amount_due_snapshot REAL NOT NULL CHECK(amount_due_snapshot >= 0),"
phone_barrier_access_core.py,407,debt_check,"'DRAFT', 'OPEN', 'PAID', 'OVERDUE', 'WAIVED', 'CANCELLED'"
phone_barrier_access_core.py,437,debt_check,CREATE TABLE IF NOT EXISTS access_debt_warnings (
phone_barrier_access_core.py,441,debt_check,debt_source TEXT NOT NULL
phone_barrier_access_core.py,442,debt_check,CHECK(debt_source IN (
phone_barrier_access_core.py,443,debt_check,"'PARKING_ARREARS',"
phone_barrier_access_core.py,444,debt_check,'PHONE_ACCESS_SUBSCRIPTION_ARREARS'
phone_barrier_access_core.py,447,debt_check,"debt_amount_snapshot REAL NOT NULL CHECK(debt_amount_snapshot >= 0),"
phone_barrier_access_core.py,469,debt_check,CREATE INDEX IF NOT EXISTS idx_access_debt_warnings_due
phone_barrier_access_core.py,470,debt_check,"ON access_debt_warnings(warning_status, deactivate_due_at, subscription_id)"
phone_barrier_access_core.py,475,debt_check,CREATE UNIQUE INDEX IF NOT EXISTS ux_access_debt_warning_open
phone_barrier_access_core.py,476,debt_check,"ON access_debt_warnings(subscription_id, debt_source)"
phone_barrier_access_core.py,596,remote_write,INSERT INTO access_points (
phone_barrier_access_core.py,648,remote_write,INSERT INTO access_tariff_versions (
phone_barrier_access_core.py,706,remote_write,INSERT INTO access_policy_versions (
phone_barrier_access_core.py,755,remote_write,INSERT INTO access_policy_values (
phone_barrier_access_core.py,941,debt_check,"POLICY_DEBT_GRACE_DAYS,"
phone_barrier_access_core.py,944,debt_check,"""Grace period after a confirmed debt warning, in calendar days."","
phone_barrier_access_core.py,959,debt_check,"POLICY_DEFAULT_PARKING_DEBT_MODE,"
phone_barrier_access_core.py,962,debt_check,"""Safe default: no automatic parking-debt action until verified."","
phone_barrier_access_core.py,968,debt_check,"""Re-access after debt deactivation creates a new subscription."","
phone_barrier_access_core.py,990,remote_write,INSERT INTO access_schema_migrations (
phone_barrier_access_core.py,1027,debt_check,# durable bridge between a resident's unpaid interest and the later paid order.
phone_barrier_access_core.py,1251,debt_check,"""grace_days"": int(values.get(POLICY_DEBT_GRACE_DAYS, ""10"")),"
phone_barrier_access_core.py,1252,debt_check,"""default_parking_debt_check_mode"": values.get("
phone_barrier_access_core.py,1253,debt_check,"POLICY_DEFAULT_PARKING_DEBT_MODE, ""MANUAL_REVIEW"""
phone_barrier_access_core.py,1275,debt_check,parking_debt_check_mode TEXT NOT NULL DEFAULT 'MANUAL_REVIEW'
phone_barrier_access_core.py,1276,debt_check,CHECK(parking_debt_check_mode IN (
phone_barrier_access_core.py,1281,debt_check,"parking_debt_check_note TEXT,"
