path,name,line,end_line,async_func,args,decorators,doc
profile_verification_core.py,resolve_profile_request,1460,1538,False,"*, request_id: int, approve: bool, actor_id: int | str | None, resolution_note: str='', conn: sqlite3.Connection",,
profile_verification_core.py,profile_summary_for_display,1541,1556,False,snapshot: dict,,Small pure-data summary useful in UI/tests.
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,kb,120,121,False,rows: list[list[str]],,
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,_tr,124,125,False,"mapping: dict[str, str], lang: str",,
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,_state,128,136,False,"user_states: dict, user_id: int, *, create: bool=False",,
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,_home,139,140,False,message_text: str,,
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,_account_unit,143,147,False,user_id: int,,
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,_snapshot_for,150,166,False,data: dict,,
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,_fmt,169,170,False,"value: str | None, missing: str='⚠️ не вказано'",,
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,_parking_display,173,181,False,value: str | None,,
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,_vehicle_lines,184,201,False,snapshot: dict,,
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,_profile_card,204,248,False,"snapshot: dict, lang: str",,
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,_gate_message,251,271,False,"snapshot: dict, lang: str",,
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,maybe_show_profile_welcome,274,322,True,"update: Update, user_states: dict, user_id: int, *, lang: str",,Show a one-time concise welcome after the client menu is displayed.
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,show_profile_verification,325,380,True,"update: Update, user_states: dict, user_id: int, *, lang: str",,
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,show_phone_access_block,383,400,True,"update: Update, user_states: dict, user_id: int, *, lang: str, snapshot: dict",,Used by the services workspace before it displays phone-access offers.
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,_show_parking_vehicle_select,403,426,True,"update: Update, state: dict, lang: str",,
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,_show_operator_queue,429,478,True,"update: Update, user_states: dict, user_id: int, *, lang: str",,
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,_operator_request_card,481,506,False,request: dict,,
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,_show_operator_request,509,540,True,"update: Update, state: dict, request_id: int, lang: str",,
profile_verification_critical_codes_payload/Bots/handlers/profile_verification_workspace.py,handle_profile_verification_text,543,764,True,"update: Update, user_states: dict, user_id: int, message_text: str, *, lang: str, user_mode: str | None, is_admin: bool",,Return True only when this module owns the message. It is designed to run before the broad client-portal fallback and before phone-access service routing.
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,kb,118,119,False,rows: list[list[str]],,
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,_tr,122,123,False,"mapping: dict[str, str], lang: str",,
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,_state,126,134,False,"user_states: dict, user_id: int, *, create: bool=False",,
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,_home,137,138,False,message_text: str,,
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,_account_unit,141,145,False,user_id: int,,
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,_snapshot_for,148,164,False,data: dict,,
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,_fmt,167,168,False,"value: str | None, missing: str='⚠️ не вказано'",,
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,_vehicle_lines,171,185,False,snapshot: dict,,
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,_profile_card,188,217,False,"snapshot: dict, lang: str",,
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,_gate_message,220,234,False,"snapshot: dict, lang: str",,
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,maybe_show_profile_welcome,237,285,True,"update: Update, user_states: dict, user_id: int, *, lang: str",,Show a one-time concise welcome after the client menu is displayed.
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,show_profile_verification,288,333,True,"update: Update, user_states: dict, user_id: int, *, lang: str",,
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,show_phone_access_block,336,353,True,"update: Update, user_states: dict, user_id: int, *, lang: str, snapshot: dict",,Used by the services workspace before it displays phone-access offers.
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,_show_parking_vehicle_select,356,379,True,"update: Update, state: dict, lang: str",,
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,_show_operator_queue,382,431,True,"update: Update, user_states: dict, user_id: int, *, lang: str",,
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,_operator_request_card,434,459,False,request: dict,,
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,_show_operator_request,462,493,True,"update: Update, state: dict, request_id: int, lang: str",,
profile_verification_payload/Bots/handlers/profile_verification_workspace.py,handle_profile_verification_text,496,713,True,"update: Update, user_states: dict, user_id: int, message_text: str, *, lang: str, user_mode: str | None, is_admin: bool",,Return True only when this module owns the message. It is designed to run before the broad client-portal fallback and before phone-access service routing.
profile_verification_payload/Bots/handlers/service_orders_workspace.py,tr,368,369,False,"lang: str, key: str, **kwargs: Any",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,phone_tr,372,373,False,"lang: str, key: str",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_phone_point_text,376,383,False,rows: list[dict],,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_phone_access_summary_for_interest,386,392,False,interest_id: int | None,,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_phone_access_summary_for_order,395,401,False,order_id: int | None,,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,kb,404,405,False,rows: list[list[str]],,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_state,408,416,False,"user_states: dict, user_id: int, *, create: bool=False",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_home,419,420,False,message_text: str,,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_service_back,423,424,False,message_text: str,,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_operator_back,427,428,False,message_text: str,,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_resident_entry_texts,431,436,False,,,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_operator_entry_texts,439,440,False,,,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_phone_entry_texts,443,448,False,,,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_is_phone_offer,451,464,False,offer: dict | None,,"A resident-facing phone-access service is identified primarily by its ACCESS category, not by a single historic workflow-profile code. That keeps the user interface stable if the catalog uses a differently named active phone profile, while still preserving the workflow profile itself in the order re"
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_normalise_phone,467,468,False,value: str,,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_valid_phone,471,472,False,value: str,,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_requested_phone,475,479,False,record: dict | None,,Read the resident-requested access number without parsing free text.
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_phone_offer_sort_key,482,495,False,offer: dict,,Choose the one resident-facing phone offer from possibly noisy catalog data.
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_resident_phone_offer,498,502,False,,,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_account_and_unit,505,509,False,user_id: int,,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_category_allowed,512,519,False,"user_id: int | str, category: str, action: str='VIEW'",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,has_service_workspace_access,522,523,False,user_id: int | str,,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_ensure_and_reconcile,526,537,False,,,"Safe on every entry: creates schema once, promotes already-confirmed notices."
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_current_offers,540,589,False,,,Read offers from both supported service-item schemas. Some OSBB databases call the broad catalog column ``base_service_code``; others call it ``service_code``. The UI keeps one stable output field named ``service_code`` and never assumes a column that is absent.
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_offer_buttons,592,645,False,"state: dict, lang: str, *, section: str='all'",,"Build a short resident menu. For phone access, expose exactly one published ACCESS service even if technical catalog rows or a differently named phone workflow also exist."
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_next_waiting_step,647,653,False,order: dict,,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_step_lines,656,661,False,order: dict,,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_order_card,664,699,False,"order: dict, *, title: str",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_interest_card,701,732,False,"interest: dict, lang: str",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_phone_profile_gate,742,758,False,data: dict,,"Gate phone access by profile readiness, never by phone matching."
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_phone_profile_gate_text,761,775,False,gate: dict,,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_phone_point_status_lines,778,797,False,points: list[dict],,Show each selected barrier separately in resident/operator order cards.
profile_verification_payload/Bots/handlers/service_orders_workspace.py,show_resident_services,799,863,True,"update: Update, user_states: dict, user_id: int, *, lang: str, section: str='all'",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_show_phone_access_points,866,885,True,"update: Update, state: dict, lang: str",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_show_quantity,888,893,True,"update: Update, state: dict, lang: str",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_show_preview,896,960,True,"update: Update, state: dict, lang: str",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_create_interest_from_state,962,990,False,"state: dict, user_id: int",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_notice_for_interest,992,1024,False,"interest: dict, state: dict, notice_type: str",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_show_resident_records,1027,1067,True,"update: Update, state: dict, lang: str",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_show_interest_card,1070,1081,True,"update: Update, state: dict, interest_id: int, lang: str",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_show_resident_order,1084,1091,True,"update: Update, state: dict, order_id: int, lang: str",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_handle_resident,1094,1243,True,"update: Update, user_states: dict, user_id: int, message_text: str, *, lang: str, state: dict",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_visible_categories,1250,1251,False,user_id: int,,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_operator_orders,1254,1287,False,"user_id: int, *, category_filter: str | None=None",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_assert_order_access,1290,1301,False,"user_id: int, order: dict, action: str='VIEW'",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,show_service_operator_workspace,1304,1347,True,"update: Update, user_states: dict, user_id: int, *, lang: str, category_filter: str | None=None",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_show_operator_orders,1350,1364,True,"update: Update, state: dict, user_id: int, lang: str",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_order_actions,1367,1395,False,"order: dict, lang: str",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_show_operator_order,1398,1412,True,"update: Update, state: dict, user_id: int, order_id: int, lang: str",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_receive_resident_remote,1415,1439,False,"order: dict, asset_number: str, user_id: int",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_program,1442,1445,False,"order: dict, user_id: int",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_return_own_remote,1448,1468,False,"order: dict, user_id: int",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_activate_phone,1471,1485,False,"order: dict, phone: str, user_id: int",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_show_supplier_demand,1487,1501,True,"update: Update, state: dict, user_id: int, lang: str",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_show_batches,1504,1518,True,"update: Update, state: dict, lang: str",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_show_batch_card,1521,1540,True,"update: Update, state: dict, batch_id: int, lang: str",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,_handle_operator,1543,1686,True,"update: Update, user_states: dict, user_id: int, message_text: str, *, lang: str, state: dict",,
profile_verification_payload/Bots/handlers/service_orders_workspace.py,handle_service_orders_text,1689,1735,True,"update: Update, user_states: dict, user_id: int, message_text: str, *, lang: str, user_mode: str | None",,
profile_verification_payload/profile_verification_core.py,now_db,69,70,False,,,
profile_verification_payload/profile_verification_core.py,text,73,74,False,value: Any,,
profile_verification_payload/profile_verification_core.py,quote,77,78,False,identifier: str,,
profile_verification_payload/profile_verification_core.py,table_exists,81,86,False,"cur: sqlite3.Cursor, table: str",,
profile_verification_payload/profile_verification_core.py,table_columns,89,93,False,"cur: sqlite3.Cursor, table: str",,
profile_verification_payload/profile_verification_core.py,_row_dict,96,102,False,"cur: sqlite3.Cursor, row: Any",,
profile_verification_payload/profile_verification_core.py,_fetchone,105,111,False,"cur: sqlite3.Cursor, sql: str, params: tuple[Any, ...]=()",,
profile_verification_payload/profile_verification_core.py,_json,114,115,False,value: Any,,
profile_verification_payload/profile_verification_core.py,_parse_json,118,122,False,"value: Any, default: Any",,
profile_verification_payload/profile_verification_core.py,_truth,125,126,False,value: Any,,
profile_verification_payload/profile_verification_core.py,_value,129,134,False,"row: dict, candidates: tuple[str, ...]",,
profile_verification_payload/profile_verification_core.py,_normalise_parking_time,137,153,False,value: Any,,
profile_verification_payload/profile_verification_core.py,_vehicle_snapshot_row,156,200,False,row: dict,,
profile_verification_payload/profile_verification_core.py,_list_vehicles,203,237,False,"cur: sqlite3.Cursor, *, apartment_id: int | None, apartment_number: str",,Return vehicles for the currently linked unit using whichever supported link columns are available. Does not infer anything from contact phones.
profile_verification_payload/profile_verification_core.py,_snapshot_signature,240,263,False,"*, apartment_id: int | None, apartment_number: str, vehicles: list[dict], no_vehicle_declared: bool",,
profile_verification_payload/profile_verification_core.py,_create_schema,266,407,False,cur: sqlite3.Cursor,,
profile_verification_payload/profile_verification_core.py,_next_number,410,430,False,"prefix: str, cur: sqlite3.Cursor, table: str, column: str",,
profile_verification_payload/profile_verification_core.py,_journal,433,468,False,"cur: sqlite3.Cursor, *, resident_account_id: int | None, apartment_id: int | None, apartment_number: str, request_id: int | None, event_type: str, actor_id: int | str | None, payload: dict",,
profile_verification_payload/profile_verification_core.py,_ensure_policy,471,506,False,"cur: sqlite3.Cursor, *, effective_from: str, actor_id: str",,
profile_verification_payload/profile_verification_core.py,_ensure_policy_value,509,545,False,"cur: sqlite3.Cursor, *, policy_id: int, code: str, value_type: str, value: str, description: str",,
profile_verification_payload/profile_verification_core.py,ensure_profile_verification_schema,548,672,False,"conn: sqlite3.Connection, *, effective_from: str='2026-06-27', actor_id: str='profile_verification_migration', sandbox_db_path: str=''",,Create the additive profile-verification tables and seed policy v1. The caller owns transaction handling. The function is idempotent.
profile_verification_payload/profile_verification_core.py,_active_policy,675,714,False,cur: sqlite3.Cursor,,
profile_verification_payload/profile_verification_core.py,_profile_row,717,726,False,"cur: sqlite3.Cursor, resident_account_id: int",,
profile_verification_payload/profile_verification_core.py,_ensure_profile_row,729,786,False,"cur: sqlite3.Cursor, *, resident_account_id: int, apartment_id: int | None, apartment_number: str",,
profile_verification_payload/profile_verification_core.py,_open_request_count,789,799,False,"cur: sqlite3.Cursor, resident_account_id: int",,
profile_verification_payload/profile_verification_core.py,_critical_and_advisory,802,872,False,"*, profile: dict, vehicles: list[dict], vehicle_error: str | None, policy: dict[str, str]",,
profile_verification_payload/profile_verification_core.py,profile_snapshot,875,972,False,"*, resident_account_id: int, apartment_id: int | None, apartment_number: str, conn: sqlite3.Connection",,Read one resident's verification snapshot. This function never reads resident contact phone tables. It only reviews apartment and vehicle records.
profile_verification_payload/profile_verification_core.py,phone_access_eligibility,975,1010,False,"*, resident_account_id: int, apartment_id: int | None, apartment_number: str, conn: sqlite3.Connection",,"Gate phone access by profile completeness, never by matching phone numbers. The returned mode is passed to the phone-access subscription: * CHECK_LINKED_PARKING_ACCOUNT — at least one Day/Night vehicle; * NOT_APPLICABLE_NO_PARKING — confirmed no current parking obligation; * MANUAL_REVIEW — only whi"
profile_verification_payload/profile_verification_core.py,mark_welcome_shown,1013,1046,False,"*, resident_account_id: int, apartment_id: int | None, apartment_number: str, conn: sqlite3.Connection",,
profile_verification_payload/profile_verification_core.py,confirm_profile,1049,1112,False,"*, resident_account_id: int, apartment_id: int | None, apartment_number: str, actor_id: int | str | None, conn: sqlite3.Connection",,
profile_verification_payload/profile_verification_core.py,declare_no_vehicle,1115,1181,False,"*, resident_account_id: int, apartment_id: int | None, apartment_number: str, actor_id: int | str | None, conn: sqlite3.Connection",,
profile_verification_payload/profile_verification_core.py,_vehicle_in_snapshot,1184,1188,False,"snapshot: dict, vehicle_id: int",,
profile_verification_payload/profile_verification_core.py,create_parking_time_request,1191,1286,False,"*, resident_account_id: int, apartment_id: int | None, apartment_number: str, vehicle_id: int, parking_time: str, actor_id: int | str | None, conn: sqlite3.Connection",,
profile_verification_payload/profile_verification_core.py,create_general_correction_request,1289,1360,False,"*, resident_account_id: int, apartment_id: int | None, apartment_number: str, note: str, actor_id: int | str | None, conn: sqlite3.Connection",,
profile_verification_payload/profile_verification_core.py,get_profile_request,1363,1378,False,"*, request_id: int, conn: sqlite3.Connection",,
profile_verification_payload/profile_verification_core.py,list_pending_profile_requests,1381,1403,False,"*, conn: sqlite3.Connection, limit: int=100",,
profile_verification_payload/profile_verification_core.py,_apply_parking_time,1406,1437,False,"cur: sqlite3.Cursor, *, apartment_id: int | None, apartment_number: str, vehicle_id: int, parking_time: str",,
profile_verification_payload/profile_verification_core.py,resolve_profile_request,1440,1518,False,"*, request_id: int, approve: bool, actor_id: int | str | None, resolution_note: str='', conn: sqlite3.Connection",,
profile_verification_payload/profile_verification_core.py,profile_summary_for_display,1521,1530,False,snapshot: dict,,Small pure-data summary useful in UI/tests.
profile_verification_payload/run_bot_live_services_sandbox_v1.py,load_module,59,66,False,"path: Path, name: str",,
profile_verification_payload/run_bot_live_services_sandbox_v1.py,clone_paths,69,83,False,"original: Any, sandbox_db: Path",,
profile_verification_payload/run_bot_live_services_sandbox_v1.py,configure_sandbox,86,108,False,sandbox_db: Path,,
profile_verification_payload/run_bot_live_services_sandbox_v1.py,tables,111,122,False,conn: sqlite3.Connection,,
profile_verification_payload/run_bot_live_services_sandbox_v1.py,columns,125,130,False,"conn: sqlite3.Connection, table_name: str",,
profile_verification_payload/run_bot_live_services_sandbox_v1.py,create_backup,133,138,False,"db_path: Path, reason: str",,
profile_verification_payload/run_bot_live_services_sandbox_v1.py,configured_operator_ids,141,154,False,,,
profile_verification_payload/run_bot_live_services_sandbox_v1.py,ensure_sandbox_service_access,157,367,False,db_path: Path,,"Give configured test operators only the sandbox permissions required by the simplified paid-preorder workflow. No resident order, payment, interest, supplier batch or remote record is changed here. The sole possible database changes are role/permission rows."
profile_verification_payload/run_bot_live_services_sandbox_v1.py,assert_workspace_is_compatible,369,396,False,,,"Verify the current simplified paid-preorder workspace. The old launcher looked for retired manual payment-link markers. The new workflow deliberately promotes a paid interest after cashier confirmation, so it must be checked by its new supplier/preorder capabilities instead."
profile_verification_payload/run_bot_live_services_sandbox_v1.py,purge_project_modules,398,418,False,,,
profile_verification_payload/run_bot_live_services_sandbox_v1.py,integrate_profile_verification,423,529,False,source: str,,Patch profile verification into the bot source in memory only.
profile_verification_payload/run_bot_live_services_sandbox_v1.py,ensure_cashier_route_precedes_client_portal,531,596,False,source: str,,The client portal has a broad fallback for menu text. Therefore the cash handler must run first; otherwise a press on '💰 Касса' is acknowledged by the portal instead of opening cashier v2. This changes only the in-memory source executed by the live-services sandbox launcher. Bots/parking_bot.py is n
profile_verification_payload/run_bot_live_services_sandbox_v1.py,patch_bot_source,598,633,False,,,
profile_verification_payload/run_bot_live_services_sandbox_v1.py,live_service_preflight,636,713,False,db_path: Path,,
profile_verification_payload/run_bot_live_services_sandbox_v1.py,conflicting_guard_processes,716,736,False,,,
profile_verification_payload/run_bot_live_services_sandbox_v1.py,run_bot,739,746,False,source: str,,
profile_verification_payload/run_bot_live_services_sandbox_v1.py,main,749,818,False,,,
profile_verification_payload/run_bot_live_services_sandbox_v1.py,has_permission_row,252,278,False,"resource: str, action: str, scope_type: str, scope_value: str",,
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,kb,120,121,False,rows: list[list[str]],,
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,_tr,124,125,False,"mapping: dict[str, str], lang: str",,
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,_state,128,136,False,"user_states: dict, user_id: int, *, create: bool=False",,
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,_home,139,140,False,message_text: str,,
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,_account_unit,143,147,False,user_id: int,,
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,_snapshot_for,150,166,False,data: dict,,
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,_fmt,169,170,False,"value: str | None, missing: str='⚠️ не вказано'",,
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,_parking_display,173,181,False,value: str | None,,
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,_vehicle_lines,184,201,False,snapshot: dict,,
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,_profile_card,204,248,False,"snapshot: dict, lang: str",,
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,_gate_message,251,271,False,"snapshot: dict, lang: str",,
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,maybe_show_profile_welcome,274,322,True,"update: Update, user_states: dict, user_id: int, *, lang: str",,Show a one-time concise welcome after the client menu is displayed.
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,show_profile_verification,325,375,True,"update: Update, user_states: dict, user_id: int, *, lang: str",,
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,show_phone_access_block,378,395,True,"update: Update, user_states: dict, user_id: int, *, lang: str, snapshot: dict",,Used by the services workspace before it displays phone-access offers.
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,_show_parking_vehicle_select,398,421,True,"update: Update, state: dict, lang: str",,
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,_show_operator_queue,424,473,True,"update: Update, user_states: dict, user_id: int, *, lang: str",,
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,_operator_request_card,476,501,False,request: dict,,
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,_show_operator_request,504,535,True,"update: Update, state: dict, request_id: int, lang: str",,
profile_verification_terminology_v2_payload/Bots/handlers/profile_verification_workspace.py,handle_profile_verification_text,538,759,True,"update: Update, user_states: dict, user_id: int, message_text: str, *, lang: str, user_mode: str | None, is_admin: bool",,Return True only when this module owns the message. It is designed to run before the broad client-portal fallback and before phone-access service routing.
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,tr,368,369,False,"lang: str, key: str, **kwargs: Any",,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,phone_tr,372,373,False,"lang: str, key: str",,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_phone_point_text,376,383,False,rows: list[dict],,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_phone_access_summary_for_interest,386,392,False,interest_id: int | None,,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_phone_access_summary_for_order,395,401,False,order_id: int | None,,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,kb,404,405,False,rows: list[list[str]],,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_state,408,416,False,"user_states: dict, user_id: int, *, create: bool=False",,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_home,419,420,False,message_text: str,,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_service_back,423,424,False,message_text: str,,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_operator_back,427,428,False,message_text: str,,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_resident_entry_texts,431,436,False,,,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_operator_entry_texts,439,440,False,,,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_phone_entry_texts,443,448,False,,,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_is_phone_offer,451,464,False,offer: dict | None,,"A resident-facing phone-access service is identified primarily by its ACCESS category, not by a single historic workflow-profile code. That keeps the user interface stable if the catalog uses a differently named active phone profile, while still preserving the workflow profile itself in the order re"
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_normalise_phone,467,468,False,value: str,,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_valid_phone,471,472,False,value: str,,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_requested_phone,475,479,False,record: dict | None,,Read the resident-requested access number without parsing free text.
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_phone_offer_sort_key,482,495,False,offer: dict,,Choose the one resident-facing phone offer from possibly noisy catalog data.
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_resident_phone_offer,498,502,False,,,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_account_and_unit,505,509,False,user_id: int,,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_category_allowed,512,519,False,"user_id: int | str, category: str, action: str='VIEW'",,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,has_service_workspace_access,522,523,False,user_id: int | str,,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_ensure_and_reconcile,526,537,False,,,"Safe on every entry: creates schema once, promotes already-confirmed notices."
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_current_offers,540,589,False,,,Read offers from both supported service-item schemas. Some OSBB databases call the broad catalog column ``base_service_code``; others call it ``service_code``. The UI keeps one stable output field named ``service_code`` and never assumes a column that is absent.
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_offer_buttons,592,645,False,"state: dict, lang: str, *, section: str='all'",,"Build a short resident menu. For phone access, expose exactly one published ACCESS service even if technical catalog rows or a differently named phone workflow also exist."
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_next_waiting_step,647,653,False,order: dict,,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_step_lines,656,661,False,order: dict,,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_order_card,664,699,False,"order: dict, *, title: str",,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_interest_card,701,732,False,"interest: dict, lang: str",,
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_phone_profile_gate,742,758,False,data: dict,,"Gate phone access by profile readiness, never by phone matching."
profile_verification_terminology_v2_payload/Bots/handlers/service_orders_workspace.py,_phone_profile_gate_text,761,782,False,gate: dict,,
